Time series;Closing price;MA-15;MACD-26;RSI-14;WR-14;D-3;K-14;Trend;Trading signals
665;593.95;1.0;1.0;0.0;1.0;0.0;0.0;no;0.0
666;602.53;1.0;1.0;1.0;0.04291471986520592;0.0;0.5021387516072152;no;0.5
667;600.14;1.0;1.0;0.38892788428476655;1.0;0.05066001712236369;0.0;down;0.19868995633187891
668;597.41;0.802469135802833;0.0;0.0;1.0;0.0;0.0;down;0.0
669;604.28;1.0;0.0;0.7187085893712971;1.0;0.0;0.0;no;0.33139534883716704
670;604.57;1.0;0.0;0.7298580539032057;0.9505927918235798;0.0;0.0;no;0.34400000000000547
671;603.71;0.9606557377052755;0.0;0.0;1.0;0.0;0.0;no;0.0
672;604.96;0.0;0.0;0.0;1.0;0.0;0.0;no;0.0
673;608.26;0.0;0.0;0.19839686019751687;0.0;0.0;0.0;no;0.0
674;612.0;0.0;0.0;1.0;0.0;1.0;0.36124417210270887;no;0.5
675;608.59;0.0;0.0;0.5076281411526428;0.6365979381443082;1.0;0.2202671426751791;no;0.1817010309278458
676;611.06;0.17369727047134642;0.8292203173327479;1.0;0.0;1.0;1.0;up;1.0
677;607.18;0.0;0.0;0.0;1.0;1.0;0.0;no;0.0
678;610.98;0.0;0.0;0.2137866213130067;0.5868613831654496;0.0;0.0;no;0.0822622107969137
679;610.34;0.0;0.0;0.0;1.0;0.0;0.0;no;0.0
680;614.23;0.0;0.0;0.8149944626220857;0.0;0.0;0.0;no;0.3563218390804605
681;614.48;0.0;0.0;0.688118415430822;0.3635686599622851;0.0;0.13864191429937223;up;0.7471590909090935
682;613.61;0.0;0.0;0.0;1.0;0.0;0.0;up;0.5
683;615.37;0.0;0.0;0.0;0.7489579560260053;0.0;0.0;up;0.5
684;638.91;0.0;0.0;1.0;0.0;0.0;1.0;up;1.0
685;635.06;0.0;0.0;0.0;1.0;0.0;0.25656489835122925;up;0.5
686;635.61;0.0;0.0;0.5391426340148071;0.6304019710541041;0.2777991122194168;0.16033201443536338;up;0.5
687;638.38;0.0;0.0;1.0;0.0;1.0;1.0;up;1.0
688;636.01;0.0;0.0;0.6279589390344635;0.866666666666692;1.0;0.8872083540958395;up;0.566666666666654
689;638.09;0.0;1.0;1.0;0.0;1.0;1.0;up;1.0
690;635.69;0.0;1.0;1.0;0.0;1.0;1.0;up;1.0
691;635.58;0.0;1.0;1.0;0.0;1.0;1.0;up;1.0
692;627.98;0.0;1.0;0.2592962841476102;0.0;1.0;1.0;up;0.6023622047244074
693;627.72;0.0;0.36574294753152387;0.0;1.0;1.0;0.3708309904762239;no;0.0
694;628.99;0.0;0.0;0.0;1.0;0.0;0.0;no;0.0
695;655.0;0.0;0.0;1.0;0.0;0.0;0.0;no;0.5
696;649.69;0.0;0.0;1.0;0.0;0.0;0.8768442936176126;no;0.5
697;648.14;0.0;0.0;0.0;0.5732159090569615;0.0;0.5350980649766284;no;0.0
698;648.33;0.0;0.0;0.0;1.0;0.0;0.0;no;0.0
699;673.14;0.0;0.0;0.0;1.0;0.0;0.0;up;0.5
700;682.67;0.0;0.0;0.0;0.6595616642391607;0.0;0.0;up;0.5
701;685.29;0.0;0.0;0.5660528250079246;0.0;0.0;0.7523781036187426;up;0.5
702;712.06;0.0;0.0;1.0;0.0;1.0;1.0;up;1.0
703;696.36;0.0;0.0;0.0;1.0;1.0;1.0;up;0.5
704;697.67;0.0;0.0;0.0;1.0;0.4337363931972305;0.0;up;0.5
705;726.6;0.0;0.09937805855210373;0.9579744078313177;0.11060568714366825;0.616235526232509;0.7665315102771914;up;0.9385103926096999
706;732.99;0.0;1.0;1.0;0.0;1.0;1.0;up;1.0
707;681.03;0.0;1.0;0.0;1.0;1.0;1.0;up;0.5
708;702.98;0.0;1.0;0.0;0.47086057488245786;1.0;1.0;up;0.5
709;703.63;0.0;1.0;0.0;1.0;0.0;1.0;up;0.5
710;710.22;0.0;1.0;1.0;0.0;0.0;1.0;up;1.0
711;706.5;0.0;1.0;0.0;1.0;0.0;0.702290589938097;up;0.5
712;710.19;0.0;0.6776057442374228;0.026912777823990375;0.6405470758623698;1.0;0.38477694632067283;up;0.5
713;720.44;0.0;1.0;1.0;0.0;1.0;1.0;up;1.0
714;714.5;0.0;1.0;0.93611291964137;0.1029641185647451;1.0;1.0;up;0.948517940717627
715;715.82;0.0;1.0;1.0;0.0;1.0;1.0;up;1.0
716;703.0;1.0;1.0;0.5724967598790053;0.532915360501571;1.0;1.0;no;0.23354231974921374
717;701.51;0.0;1.0;0.0;1.0;0.0;1.0;no;0.0
718;704.7;0.0;0.42679183251150965;0.0;1.0;0.0;0.0;no;0.0
719;710.82;0.0;0.0;0.0;1.0;0.0;0.0;no;0.0
720;737.99;0.0;0.0;0.2235632172053115;0.0;0.0;0.0;no;0.05506117908787587
721;737.0;0.0;0.0;0.0;1.0;0.0;0.0;no;0.0
722;745.99;0.0;0.11095222604316174;0.9221357386669189;0.0743609925211793;0.0;0.24141259035717355;no;0.4203736654804262
723;749.57;0.0;1.0;1.0;0.0;1.0;1.0;up;1.0
724;727.09;0.0;1.0;0.0;1.0;1.0;0.007624006133026491;up;0.5
725;736.97;0.0;0.38293826610157083;0.12543000721892772;1.0;0.0;0.0;up;0.5
726;746.61;0.0;1.0;1.0;0.0;1.0;1.0;up;1.0
727;740.17;0.0;1.0;1.0;0.0;1.0;1.0;up;1.0
728;735.7;0.0;1.0;0.873456651355304;0.18575418994412424;1.0;1.0;up;0.9071229050279377
729;737.03;0.0;1.0;1.0;0.0;1.0;1.0;up;1.0
730;729.87;0.0;1.0;0.9110487058785424;0.0;1.0;1.0;up;0.8858024691358014
731;726.12;0.0;1.0;0.0;0.6874276157524337;0.3585512921600653;1.0;no;0.0
732;730.98;0.0;1.0;0.0;0.7329321295013218;0.0;1.0;no;0.0
733;730.99;0.0;0.0;0.0;1.0;0.0;0.0;no;0.0
734;742.06;0.0;0.0;0.0;1.0;0.0;0.0;no;0.0
735;751.6;0.0;0.0;0.0;0.0;0.0;0.0;no;0.0
736;769.99;0.0;0.0;1.0;0.0;0.44439072097140747;1.0;no;0.5
737;762.79;0.0;0.583889652439857;1.0;0.0;1.0;1.0;no;0.5
738;761.99;0.0;1.0;1.0;0.0;1.0;1.0;up;1.0
739;750.0;0.0;0.276078047828062;0.0;1.0;0.1609193138482658;0.03032189958998232;up;0.5
740;758.91;0.0;0.0;0.0;1.0;0.0;0.0;up;0.5
741;766.85;0.0;0.0;0.0;1.0;0.0;0.0;up;0.5
742;767.96;0.0;0.0;0.0;1.0;0.0;0.0;up;0.5
743;769.49;0.0;0.5011893142060886;0.6447723716678277;0.687500000000009;0.0;0.0;up;0.6562499999999958
744;772.35;0.0;1.0;0.7864453352491011;0.5287270806724786;1.0;0.0;up;0.7135523613963046
745;768.19;0.0;0.0;0.0;0.7685244717088323;0.17992634122165632;0.0;up;0.5
746;777.93;0.0;0.32638739039135145;0.8472442961353224;0.0;1.0;1.0;up;0.8388429752065986
747;778.71;0.0;1.0;1.0;0.0;1.0;1.0;up;1.0
748;776.29;0.0;1.0;0.48610168189483094;0.5679977396873255;1.0;1.0;up;0.6348920863309339
749;774.79;0.0;0.1995733409020526;0.0;1.0;0.020728531373623852;0.0;up;0.5
750;780.35;0.0;0.0;0.0;1.0;0.0;0.0;up;0.5
751;788.4;0.0;0.0;0.0;1.0;0.0;0.0;up;0.5
752;788.68;0.0;0.0;0.0;1.0;0.0;0.0;up;0.5
753;790.65;0.0;0.0;0.0;1.0;0.0;0.0;up;0.5
754;801.02;0.0;0.0;0.0;0.08972532591988261;0.0;0.0;up;0.5
755;828.1;0.0;0.0;0.0;0.021516949623870824;0.0;0.8586063660328624;up;0.5
756;858.94;0.0;0.0;0.5941100132480508;0.7946682680013348;0.0;0.2378199600723722;up;0.5
757;916.0;0.0;0.0;1.0;0.0;1.0;1.0;up;1.0
758;892.63;0.0;0.0;0.463273910911121;0.8450536524539917;1.0;1.0;up;0.5646029609690463
759;891.67;0.0;0.0;0.0;1.0;1.0;0.012005101925009079;up;0.5
760;899.1;0.0;0.0;0.0;1.0;0.0;0.0;up;0.5
761;929.92;0.0;0.0;0.0;0.6995027584577295;0.0;0.0;up;0.5
762;975.97;0.0;0.0;1.0;0.0;0.0;0.7206237177814427;up;1.0
763;968.99;0.0;0.0;1.0;0.0;1.0;1.0;up;1.0
764;959.03;0.0;0.0;0.0;1.0;1.0;0.056540082103140196;up;0.5
765;964.32;0.0;0.0;0.0;1.0;0.0;0.0;up;0.5
766;998.8;0.0;0.0;0.0;0.31087529464595537;0.0;0.17918901541156845;up;0.5
767;1014.1;0.0;0.0;0.0;1.0;0.0;0.0;up;0.5
768;1036.99;0.0;0.0;0.8594131535661192;0.0;0.4958764487548565;1.0;up;0.6671464135677612
769;1122.56;0.0;1.0;1.0;0.0;1.0;1.0;up;1.0
770;994.02;0.0;1.0;1.0;0.0;1.0;1.0;up;1.0
771;891.56;1.0;1.0;0.0;1.0;1.0;1.0;no;0.0
772;897.14;0.0;1.0;0.0;1.0;1.0;1.0;no;0.0
773;906.17;0.0;1.0;0.7171663674126761;0.22459222082811667;1.0;1.0;no;0.3877038895859428
774;899.99;0.9372121040322974;1.0;0.9152362158587222;0.1191300729154553;1.0;1.0;no;0.4665547629039026
775;907.96;1.0;1.0;1.0;0.0;1.0;1.0;no;0.5
776;788.81;1.0;1.0;0.0;1.0;1.0;1.0;no;0.0
777;816.0;1.0;1.0;0.0;1.0;0.4015185892487916;1.0;no;0.0
778;826.9;1.0;1.0;1.0;0.0;0.0;1.0;no;0.5
779;819.66;1.0;1.0;0.0;1.0;0.0;1.0;down;0.0
780;822.47;1.0;0.519010915757794;0.0;1.0;0.0;0.0;down;0.0
781;829.62;1.0;0.0;0.0;1.0;0.0;0.0;down;0.0
782;906.08;1.0;0.0;1.0;0.66204725222865;0.0;0.0;no;0.5
783;876.74;1.0;0.0;0.0;1.0;0.0;0.0;no;0.0
784;900.46;1.0;0.0;0.20794866202587173;1.0;0.0;0.0;no;0.09497645211930981
785;895.62;0.0;0.0;0.0;1.0;0.0;0.0;no;0.0
786;921.1;0.0;0.0;0.9805341311582791;1.0;0.0;0.0;no;0.4275000000000091
787;919.39;0.0;0.0;0.9418826924941262;0.07044734061289183;1.0;0.0;no;0.46477632969355404
788;921.39;1.0;1.0;1.0;0.0;1.0;1.0;no;0.5
789;893.0;0.11769779659686748;0.3721309651144207;0.0021997533134843882;0.997534365407109;1.0;0.16937338617946937;no;0.0010688328345437057
790;892.95;0.0;0.0;0.0;1.0;0.33558667158664346;0.0;no;0.0
791;916.34;0.0;0.0;0.0;0.0;0.0;0.0;no;0.0
792;917.84;0.0;0.0;1.0;0.0;0.0;0.14871972855254564;no;0.5
793;917.75;0.0;0.0;0.6555155798770572;0.06550386837872756;1.0;0.9893844503396723;no;0.29135338345864453
794;913.1;0.0;0.0;0.0;1.0;0.0;0.0;up;0.5
795;921.08;0.0;0.0;0.0;1.0;0.0;0.0;up;0.5
796;965.01;0.0;0.0;0.0;1.0;0.0;0.0;up;0.5
797;983.36;0.0;0.0;0.0;0.15106644740969152;0.0;0.0;up;0.5
798;1008.18;0.0;0.0;0.0;0.0;0.0;0.0;up;0.5
799;1012.64;0.0;0.0;0.5098433914899174;0.08922532438846031;0.22994388095024856;0.8976464541094135;up;0.5
800;1034.44;0.0;0.0;1.0;0.0;1.0;1.0;up;1.0
801;1014.57;0.0;0.0;0.0;1.0;1.0;0.19980226772002532;up;0.5
802;1023.7;0.0;0.0;0.0;1.0;0.0;0.0;up;0.5
803;1054.12;0.0;0.4606191659977024;0.9806284737903825;0.0;0.7651146687040854;0.9847809130714511;up;0.9808743169398899
804;1056.99;0.0;1.0;1.0;0.0;1.0;1.0;up;1.0
805;981.96;0.0;1.0;0.0;1.0;1.0;1.0;up;0.5
806;997.57;0.0;1.0;0.0;1.0;1.0;1.0;up;0.5
807;1011.98;0.0;1.0;1.0;0.0;1.0;1.0;up;1.0
808;1001.63;0.0;1.0;0.15170474258224623;0.7304877768630799;0.763315607765231;1.0;up;0.561278863232682
809;1000.25;0.0;1.0;0.0;1.0;0.0;0.0;no;0.0
810;1011.51;0.0;1.0;0.0;1.0;0.0;0.0;no;0.0
811;1011.53;0.0;0.0;0.0;1.0;0.0;0.0;no;0.0
812;1032.7;0.0;0.0;0.0;1.0;0.0;0.0;no;0.0
813;1055.46;0.0;0.0;0.8958833234184007;0.2043478260869624;0.0;0.0;no;0.39782608695651883
814;1056.4;0.0;0.0;0.27609472604582047;0.7359350008679472;1.0;0.0;no;0.07142857142857345
815;1051.8;0.0;0.0;0.0;1.0;0.0;0.0;no;0.0
816;1084.0;0.0;0.0;0.0;0.5086641627468454;0.0;0.0;up;0.5
817;1124.62;0.0;0.0;0.0;0.0;0.0;0.0;up;0.5
818;1130.01;0.0;0.0;0.0;0.2363506648192773;0.0;0.3925995647455734;up;0.5
819;1188.11;0.0;0.0;1.0;0.0;1.0;1.0;up;1.0
820;1180.14;0.0;0.0;1.0;0.0;1.0;1.0;up;1.0
821;1152.2;0.0;0.0;0.0;1.0;1.0;0.20343929310664838;up;0.5
822;1179.05;0.0;0.0;0.0;1.0;0.0;0.0;up;0.5
823;1194.64;0.0;0.0;0.2811379644353252;0.7995974620563581;0.0;0.0;up;0.5487492893689605
824;1191.21;0.0;0.0;0.0;1.0;0.0;0.0;up;0.5
825;1226.39;0.0;0.0;0.0;0.0;0.0;0.04273143532620196;up;0.5
826;1257.6;0.0;0.0;0.7080154742449751;0.5433061084039732;0.44923081284977523;0.18457223300949083;up;0.5
827;1285.33;0.0;0.0;1.0;0.0;1.0;1.0;up;1.0
828;1260.0;0.0;0.0;0.0;1.0;1.0;0.0;up;0.5
829;1273.0;0.0;0.9230335707132582;0.9567116878627322;0.045630415390073155;1.0;0.9340677842593144;up;0.9395906690140845
830;1278.49;0.0;1.0;1.0;0.0;1.0;1.0;up;1.0
831;1233.05;0.0;1.0;1.0;0.0;1.0;1.0;up;1.0
832;1150.05;0.1442226595445436;1.0;0.437247516862075;1.0;1.0;1.0;no;0.22375541125541054
833;1190.89;1.0;1.0;1.0;0.34715742597083526;1.0;1.0;no;0.5
834;1116.97;0.04823972050517279;1.0;0.0;1.0;1.0;0.0;no;0.0
835;1176.55;0.0;0.0;0.0;1.0;0.0;0.0;no;0.0
836;1226.62;0.0;0.0;0.0;1.0;0.0;0.0;no;0.0
837;1242.46;0.0;0.0;0.0;1.0;0.0;0.0;no;0.0
838;1245.86;0.0;0.8394267615930683;0.8975118571025676;0.13530106257379015;0.0;0.3888274252994531;no;0.4323494687131049
839;1257.32;1.0;1.0;1.0;0.0;1.0;1.0;no;0.5
840;1172.62;1.0;1.0;1.0;0.0;1.0;1.0;no;0.5
841;1071.02;1.0;1.0;1.0;0.0;1.0;1.0;no;0.5
842;969.4;1.0;1.0;0.0;1.0;1.0;1.0;no;0.0
843;1017.97;1.0;1.0;0.0;1.0;0.1717619900606932;0.5154026107029911;no;0.0
844;1035.96;1.0;0.8043646807249152;0.0;1.0;0.0;0.0;down;0.0
845;1114.39;1.0;1.0;1.0;0.0;0.0527701163346376;1.0;down;0.5
846;1037.56;1.0;1.0;1.0;0.0;1.0;1.0;down;0.5
847;1029.65;1.0;1.0;1.0;0.0;1.0;1.0;down;0.5
848;929.06;1.0;1.0;0.0;1.0;1.0;1.0;down;0.0
849;956.02;1.0;1.0;0.0;1.0;0.04933610049528195;0.0;down;0.0
850;960.0;1.0;0.0;0.0;1.0;0.0;0.0;down;0.0
851;1039.92;1.0;0.0;0.45124002098387384;0.5340610440183877;0.0;0.0;down;0.24657534246575652
852;1043.99;1.0;0.0;1.0;0.8148163204420292;0.0;0.0;down;0.5
853;1035.96;1.0;0.0;0.05236349198320684;1.0;0.0;0.0;down;0.030865883638350137
854;1033.7;1.0;0.0;0.0;1.0;0.0;0.0;no;0.0
855;1070.31;0.0;0.0;0.0;1.0;0.0;0.0;no;0.0
856;1083.94;0.0;0.0;0.09759893942241442;0.8235423911794213;0.0;0.0;no;0.044412822049131696
857;1078.01;0.0;0.0;0.0;1.0;0.0;0.0;no;0.0
858;1144.77;0.0;0.0;1.0;0.0;0.0;0.0;no;0.5
859;1143.0;0.0;0.0;0.20174078769252704;0.5599528150654655;0.0;0.0;up;0.5748178425448736
860;1134.58;0.0;0.0;0.0;1.0;0.0;0.0;up;0.5
861;1190.85;0.0;0.0;1.0;0.0;0.0;0.0;up;1.0
862;1190.66;0.0;0.0;0.4467975885968958;0.0;0.0;0.0;up;0.6495263870094743
863;1184.03;0.0;0.0;0.0;1.0;0.0;0.0;up;0.5
864;1206.2;0.0;0.0;0.0;0.0;0.0;0.0;up;0.5
865;1209.25;0.0;0.0;0.19910385408587758;0.12070836482338919;0.8490887876538923;0.3700438430407817;up;0.5
866;1218.99;0.0;0.13131409385551593;1.0;0.0;1.0;1.0;up;1.0
867;1212.17;0.0;1.0;1.0;0.0;1.0;1.0;up;1.0
868;1172.91;0.0;1.0;0.9517023466087918;0.0;1.0;1.0;up;0.9131832797427747
869;1170.34;0.0;1.0;0.7808911500204765;0.09172163880308967;1.0;1.0;up;0.860412926391378
870;1173.45;0.0;1.0;0.906231866471085;0.0;1.0;1.0;up;0.8914265635980354
871;1162.31;0.0;1.0;0.0;0.9630595045341591;0.3191633791131078;0.9780379172393519;no;0.0
872;1176.54;0.0;0.0;0.0;1.0;0.0;0.0;no;0.0
873;1202.58;0.0;0.0;0.0;0.7621855440993927;0.0;0.0;no;0.0
874;1203.98;0.0;0.0;0.0;1.0;0.0;0.0;no;0.0
875;1234.19;0.0;0.0;0.514427076105001;0.17050352349921033;0.0;0.0;no;0.047550432276658165
876;1243.61;0.0;0.0;1.0;0.0;0.0;0.0;no;0.5
877;1233.2;0.0;0.0;0.0;1.0;0.0;0.0;up;0.5
878;1241.99;0.0;0.0;0.0;1.0;0.0;0.0;up;0.5
879;1253.58;0.0;0.0;0.0;0.0;0.0;0.8358585223680169;up;0.5
880;1269.0;0.0;0.0;0.0;0.15716820296653308;1.0;1.0;up;0.5
881;1287.99;0.0;0.0;0.0;1.0;0.0;0.0;up;0.5
882;1331.53;0.0;0.0;0.9946972504754157;0.0;0.0;0.0;up;0.6804347826086834
883;1330.7;0.0;0.0;0.0;1.0;0.0;0.0;up;0.5
884;1333.0;0.0;0.0;0.0;0.38614881558674363;0.0;0.09587474173436385;up;0.5
885;1350.21;0.0;0.0;0.0;0.0;1.0;1.0;up;0.5
886;1390.86;0.0;0.0;0.0;1.0;0.16053031321340824;0.4011014679690564;up;0.5
887;1447.75;0.0;0.0;0.0;0.46976599457072793;0.0;0.5076982266197291;up;0.5
888;1503.22;0.0;0.0;0.7689094036998319;0.0;1.0;1.0;up;0.5
889;1537.23;0.0;0.0;1.0;0.42960470847997534;1.0;1.0;up;0.7589285714285712
890;1514.9;0.0;0.0;0.0;1.0;1.0;0.7594171935540819;up;0.5
891;1558.02;0.0;0.0;0.2563566977318895;0.9114569216221663;1.0;0.08039432424670709;up;0.5209881712551031
892;1554.01;0.0;0.0;0.0;1.0;0.0;0.0;up;0.5
893;1649.54;0.0;0.0;0.0;0.0;0.0;0.0;up;0.5
894;1720.28;0.0;0.0;0.0;0.59526767220398;0.0;0.0;up;0.5
895;1772.58;0.0;0.0;0.9482800960768285;0.0;0.719921800453469;1.0;up;0.7960055498758577
896;1828.45;0.0;0.9513493750606071;1.0;0.0;1.0;1.0;up;1.0
897;1691.51;0.0;0.0;0.0;1.0;1.0;1.0;up;0.5
898;1776.89;0.0;0.8108916620008327;0.9671602815554159;0.02096187136429471;1.0;1.0;up;0.9547249108507393
899;1784.0;0.0;1.0;1.0;0.0;1.0;1.0;up;1.0
900;1705.48;0.0;1.0;0.13134865916860358;0.7312231681484466;1.0;1.0;up;0.5329597493371898
901;1700.01;0.0;0.1095202449360114;0.0;1.0;0.17146912420129604;0.0;up;0.5
902;1782.99;0.0;0.0;0.0;1.0;0.0;0.0;up;0.5
903;1878.99;0.0;0.0;0.0;1.0;0.0;0.0;up;0.5
904;1958.0;0.0;0.0;0.0;0.1546273277119397;0.0;0.0;up;0.5
905;2013.99;0.0;0.0;0.0;0.0;0.0;0.9090983082398866;up;0.5
906;2017.55;0.0;0.0;0.0;0.3841891778304974;0.46264615584852226;0.9473129757045752;up;0.5
907;2099.97;0.0;0.0;0.0;1.0;0.0;0.0;up;0.5
908;2264.23;0.0;0.0;0.7738134644213991;0.0;0.6109209720165476;0.9233212138524496;up;0.5
909;2420.29;0.0;0.0;1.0;0.0;1.0;1.0;up;1.0
910;2292.53;0.0;0.9009956938634717;1.0;0.0;1.0;1.0;up;1.0
911;2279.82;0.0;1.0;1.0;0.0;1.0;1.0;up;1.0
912;2042.0;0.0;1.0;0.0;1.0;1.0;1.0;up;0.5
913;2178.81;0.0;0.842560330112897;0.3039454809872697;1.0;0.0;0.8069690072742769;up;0.5
914;2292.1;0.0;1.0;1.0;0.0;0.0;1.0;up;0.9687301587301571
915;2203.51;0.0;0.17663863799107218;0.0;1.0;0.0;0.11389179897562811;up;0.5
916;2298.01;0.0;0.0;0.0;1.0;0.0;0.0;up;0.5
917;2413.63;0.0;0.0;0.0;1.0;0.0;0.0;up;0.5
918;2488.94;0.0;0.0;0.0;1.0;0.0;0.0;up;0.5
919;2540.94;0.0;0.0;0.169328545515673;0.9363858582245269;0.0;0.0;up;0.5318070708877365
920;2530.27;0.0;0.0;0.0;1.0;0.0;0.0;up;0.5
921;2698.0;0.0;0.0;0.6820112981710215;0.1094416243440406;0.2386563132937752;0.0;up;0.5378584795913202
922;2880.74;0.0;0.13277792077202963;1.0;0.0;1.0;0.8529370059204614;up;1.0
923;2683.03;0.0;0.0;0.0;1.0;1.0;0.0;up;0.5
924;2806.0;0.0;0.0;0.0;1.0;0.8622534685419214;0.0;up;0.5
925;2822.32;0.0;0.0;0.0;1.0;0.0;0.0;up;0.5
926;2899.99;0.0;0.7252242487835566;0.9181075004491576;0.05937485102558992;0.1250675537407228;0.6908809877309134;up;0.9055752890374703
927;2954.22;0.0;1.0;1.0;0.0;1.0;1.0;up;1.0
928;2667.06;0.0;1.0;0.8933218151657469;0.09890237847541902;1.0;1.0;up;0.9289384238400126
929;2703.02;0.0;1.0;1.0;0.0;1.0;1.0;up;1.0
930;2450.0;0.0;1.0;0.4074104717107963;1.0;1.0;1.0;no;0.20988790363058518
931;2424.91;0.0;1.0;0.0;1.0;0.9008360991134357;0.7697941527570173;no;0.0
932;2484.68;0.0;1.0;0.0;1.0;0.0;0.0;no;0.0
933;2630.0;0.3537575668092839;1.0;1.0;0.0;0.0;1.0;no;0.5
934;2516.98;0.0;1.0;0.0;1.0;0.0;0.0;no;0.0
935;2598.0;0.8122485471614266;0.1909379682119322;0.0;1.0;0.0;0.0;no;0.0
936;2740.0;1.0;1.0;1.0;0.0;0.0;0.0;no;0.5
937;2657.04;0.7482430756509912;1.0;0.0;1.0;0.8616194857534845;0.0;no;0.0
938;2713.48;1.0;1.0;1.0;0.0;1.0;0.7850400780068061;no;0.5
939;2685.05;1.0;1.0;1.0;0.0;1.0;1.0;no;0.5
940;2557.66;1.0;1.0;1.0;0.0;1.0;1.0;no;0.5
941;2502.03;1.0;1.0;0.5290647461032394;0.9909969850579182;1.0;0.7189139639299963;no;0.2810196132980953
942;2421.22;1.0;1.0;0.0;1.0;0.0;0.0;no;0.0
943;2565.0;1.0;1.0;1.0;0.026547574489455873;0.0;0.0;no;0.5
944;2559.9;0.0;1.0;1.0;0.0;0.0;1.0;down;0.5
945;2541.59;0.43849453438495933;1.0;1.0;0.0;1.0;1.0;no;0.5
946;2465.49;1.0;1.0;0.5043781487526956;0.4227925184863003;1.0;1.0;no;0.2886037407568503
947;2412.41;1.0;1.0;0.0;1.0;0.1675174497976929;0.0;no;0.0
948;2504.37;0.0;0.0;0.0;1.0;0.0;0.0;no;0.0
949;2550.47;1.0;0.0;0.0;1.0;0.0;0.0;no;0.0
950;2596.12;1.0;0.0;0.0;1.0;0.0;0.0;no;0.0
951;2602.9;1.0;0.5834008163322049;1.0;0.0;0.31956491323019187;0.025946902367213254;no;0.5
952;2600.39;1.0;1.0;1.0;0.23976910628112033;1.0;0.6653819386713963;no;0.5
953;2501.46;1.0;1.0;0.0;1.0;1.0;0.0;no;0.0
954;2550.07;1.0;1.0;1.0;0.0;1.0;1.0;no;0.5
955;2502.28;1.0;1.0;1.0;0.0;1.0;1.0;no;0.5
956;2323.45;1.0;1.0;0.1431400905344201;0.98359949835073;1.0;1.0;no;0.10649841502072546
957;2305.98;1.0;1.0;0.0;1.0;1.0;0.9392537812570013;no;0.0
958;2388.0;1.0;1.0;1.0;0.0;0.46064728968767016;1.0;no;0.5
959;2339.99;1.0;1.0;1.0;0.0;1.0;1.0;down;0.5
960;2213.37;1.0;1.0;1.0;0.0;1.0;1.0;down;0.5
961;1970.51;1.0;1.0;0.08451964319580206;1.0;0.7681710300216735;0.21494856493944517;down;0.08574115510587914
962;1917.63;1.0;0.0;0.0;1.0;0.0;0.0;down;0.0
963;2226.0;1.0;0.0;0.0;1.0;0.0;0.0;down;0.0
964;2303.71;1.0;0.0;0.07673967703519226;0.8911240607549908;0.0;0.0;down;0.03156669181069823
965;2265.21;0.0;0.0;0.0;1.0;0.0;0.0;down;0.0
966;2875.03;0.0;0.0;1.0;0.0;0.0;0.0;no;0.5
967;2670.0;0.0;0.0;0.0;1.0;0.0;0.0;no;0.0
968;2832.71;0.0;0.0;1.0;0.0;0.9951078355798473;0.0;no;0.5
969;2749.02;0.0;0.0;0.9578001350206757;0.05615904898544828;1.0;0.458697051252548;no;0.47192047550727595
970;2759.98;0.0;1.0;1.0;0.0;1.0;1.0;up;1.0
971;2564.82;0.0;1.0;0.30061350170665513;0.7181972548464662;1.0;1.0;up;0.6409013725767665
972;2524.99;0.0;0.0;0.0;1.0;0.1425044288778515;0.0;up;0.5
973;2666.33;0.0;0.0;0.1135060231094933;1.0;0.0;0.0;up;0.5
974;2777.01;0.0;0.0;1.0;0.0;0.0;0.0;up;1.0
975;2680.56;0.0;0.0;0.0;1.0;0.0;0.0;up;0.5
976;2742.37;0.0;0.0;0.32202783318686984;0.4594023992493578;0.0;0.0;up;0.5455492348369517
977;2855.81;0.0;1.0;1.0;0.0;1.0;1.0;up;1.0
978;2731.0;0.0;1.0;0.3560716603746779;0.35778289546114667;1.0;1.0;up;0.6529601602492761
979;2703.51;0.0;0.0;0.0;1.0;0.8093358999843656;0.0;up;0.5
980;2793.37;0.033742124591480474;0.0;0.0;1.0;0.0;0.0;up;0.5
981;2855.0;0.0;0.0;0.0;1.0;0.0;0.0;no;0.0
982;3263.62;0.0;0.0;0.507769161809806;0.4772536654711821;0.0;0.0;no;0.12399878640776653
983;3222.75;0.0;0.0;0.0;1.0;0.0;0.0;no;0.0
984;3387.55;0.0;0.0;0.8469545734560574;0.0;0.0;0.0;no;0.3209449726303684
985;3412.41;0.0;0.0;1.0;0.0;1.0;1.0;up;0.9955739577384327
986;3342.99;0.0;0.0;0.0;1.0;0.26235402076228137;0.0;up;0.5
987;3413.03;0.0;0.0;0.0;1.0;0.0;0.0;up;0.5
988;3645.06;0.0;0.0;0.0;0.0;0.0;0.0;up;0.5
989;3855.1;0.0;0.0;0.0;0.6076750253152637;0.0;0.11732338328263436;up;0.5
990;4053.87;0.0;0.0;0.5536258908666852;0.5781780659381727;0.0;0.1654034479762902;up;0.5
991;4306.23;0.0;0.0;1.0;0.008599684063470132;0.9172173442264094;1.0;up;0.8373213245507896
992;4155.67;0.0;0.0;0.3152003495036639;1.0;0.0;0.0;up;0.5
993;4378.84;0.0;0.09267432159775611;1.0;0.0;1.0;1.0;up;1.0
994;4276.5;0.0;1.0;1.0;0.0;1.0;1.0;up;1.0
